Resource,type,scan_errors,license_expression,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,start_line,end_line,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance
/folies/CC-BY-NC-ND-3.0.url,,,,cc-by-nc-nd-3.0,55.00,Creative Commons Attribution Non-Commercial No Derivatives License 3.0,CC-BY-NC-ND-3.0,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nc-nd/3.0/,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nc-nd-3.0,CC-BY-NC-ND-3.0,https://spdx.org/licenses/CC-BY-NC-ND-3.0,1,1,cc-by-nc-nd-3.0_1.RULE,cc-by-nc-nd-3.0,[u'cc-by-nc-nd-3.0'],False,False,True,False,1-hash,10,10,100.00,55.00
/folies/CC-BY-NC-ND-4.0.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-ND-4.0.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-ND-4.0.shortname,,,cc-by-nc-nd-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-ND-4.0.shortname,,,,cc-by-nc-nd-4.0,50.00,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International Public License,CC-BY-NC-ND-4.0,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nc-nd/4.0/,http://creativecommons.org/licenses/by-nc-nd/4.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nc-nd-4.0,CC-BY-NC-ND-4.0,https://spdx.org/licenses/CC-BY-NC-ND-4.0,1,1,spdx_license_id_cc-by-nc-nd-4.0_for_cc-by-nc-nd-4.0.RULE,cc-by-nc-nd-4.0,[u'cc-by-nc-nd-4.0'],False,False,True,False,1-hash,6,6,100.00,50.00
/folies/CC-BY-NC-ND-4.0.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-ND-4.0.text,,,cc-by-nc-nd-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-ND-4.0.text,,,,cc-by-nc-nd-4.0,96.98,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International Public License,CC-BY-NC-ND-4.0,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nc-nd/4.0/,http://creativecommons.org/licenses/by-nc-nd/4.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nc-nd-4.0,CC-BY-NC-ND-4.0,https://spdx.org/licenses/CC-BY-NC-ND-4.0,1,96,cc-by-nc-nd-4.0.SPDX.RULE,cc-by-nc-nd-4.0,[u'cc-by-nc-nd-4.0'],False,True,False,False,3-seq,2646,2566,96.98,100.00
/folies/CC-BY-NC-ND-4.0.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-1.0.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-1.0.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-1.0.shortname,,,cc-by-nc-sa-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-1.0.shortname,,,,cc-by-nc-sa-1.0,50.00,Creative Commons Attribution Non-Commercial Share Alike License 1.0,CC-BY-NC-SA-1.0,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nc-sa/1.0/,http://creativecommons.org/licenses/by-nc-sa/1.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nc-sa-1.0,CC-BY-NC-SA-1.0,https://spdx.org/licenses/CC-BY-NC-SA-1.0,1,1,spdx_license_id_cc-by-nc-sa-1.0_for_cc-by-nc-sa-1.0.RULE,cc-by-nc-sa-1.0,[u'cc-by-nc-sa-1.0'],False,False,True,False,1-hash,6,6,100.00,50.00
/folies/CC-BY-NC-SA-1.0.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-1.0.text,,,cc-by-nc-sa-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-1.0.text,,,,cc-by-nc-sa-1.0,99.76,Creative Commons Attribution Non-Commercial Share Alike License 1.0,CC-BY-NC-SA-1.0,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nc-sa/1.0/,http://creativecommons.org/licenses/by-nc-sa/1.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nc-sa-1.0,CC-BY-NC-SA-1.0,https://spdx.org/licenses/CC-BY-NC-SA-1.0,1,249,cc-by-nc-sa-1.0.SPDX.RULE,cc-by-nc-sa-1.0,[u'cc-by-nc-sa-1.0'],True,False,False,False,3-seq,2069,2064,99.76,100.00
/folies/CC-BY-NC-SA-1.0.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-1.0.url,,,cc-by-nc-sa-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-1.0.url,,,,cc-by-nc-sa-1.0,55.00,Creative Commons Attribution Non-Commercial Share Alike License 1.0,CC-BY-NC-SA-1.0,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nc-sa/1.0/,http://creativecommons.org/licenses/by-nc-sa/1.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nc-sa-1.0,CC-BY-NC-SA-1.0,https://spdx.org/licenses/CC-BY-NC-SA-1.0,1,1,cc-by-nc-sa-1.0.RULE,cc-by-nc-sa-1.0,[u'cc-by-nc-sa-1.0'],False,False,True,False,1-hash,10,10,100.00,55.00
/folies/CC-BY-NC-SA-2.0.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-2.0.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-2.0.shortname,,,cc-by-nc-sa-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-2.0.shortname,,,,cc-by-nc-sa-2.0,50.00,Creative Commons Attribution Non-Commercial Share Alike License 2.0,CC-BY-NC-SA-2.0,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nc-sa/2.0/,http://creativecommons.org/licenses/by-nc-sa/2.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nc-sa-2.0,CC-BY-NC-SA-2.0,https://spdx.org/licenses/CC-BY-NC-SA-2.0,1,1,spdx_license_id_cc-by-nc-sa-2.0_for_cc-by-nc-sa-2.0.RULE,cc-by-nc-sa-2.0,[u'cc-by-nc-sa-2.0'],False,False,True,False,1-hash,6,6,100.00,50.00
/folies/CC-BY-NC-SA-2.0.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-2.0.text,,,cc-by-nc-sa-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-2.0.text,,,,cc-by-nc-sa-2.0,99.79,Creative Commons Attribution Non-Commercial Share Alike License 2.0,CC-BY-NC-SA-2.0,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nc-sa/2.0/,http://creativecommons.org/licenses/by-nc-sa/2.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nc-sa-2.0,CC-BY-NC-SA-2.0,https://spdx.org/licenses/CC-BY-NC-SA-2.0,1,280,cc-by-nc-sa-2.0.SPDX.RULE,cc-by-nc-sa-2.0,[u'cc-by-nc-sa-2.0'],True,False,False,False,3-seq,2383,2378,99.79,100.00
/folies/CC-BY-NC-SA-2.0.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-2.0.url,,,cc-by-nc-sa-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-2.0.url,,,,cc-by-nc-sa-2.0,55.00,Creative Commons Attribution Non-Commercial Share Alike License 2.0,CC-BY-NC-SA-2.0,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nc-sa/2.0/,http://creativecommons.org/licenses/by-nc-sa/2.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nc-sa-2.0,CC-BY-NC-SA-2.0,https://spdx.org/licenses/CC-BY-NC-SA-2.0,1,1,cc-by-nc-sa-2.0_1.RULE,cc-by-nc-sa-2.0,[u'cc-by-nc-sa-2.0'],False,False,True,False,1-hash,10,10,100.00,55.00
/folies/CC-BY-NC-SA-2.5.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-2.5.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-2.5.shortname,,,cc-by-nc-sa-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-2.5.shortname,,,,cc-by-nc-sa-2.5,50.00,Creative Commons Attribution Non-Commercial Share Alike License 2.5,CC-BY-NC-SA-2.5,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nc-sa/2.5/,http://creativecommons.org/licenses/by-nc-sa/2.5/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nc-sa-2.5,CC-BY-NC-SA-2.5,https://spdx.org/licenses/CC-BY-NC-SA-2.5,1,1,spdx_license_id_cc-by-nc-sa-2.5_for_cc-by-nc-sa-2.5.RULE,cc-by-nc-sa-2.5,[u'cc-by-nc-sa-2.5'],False,False,True,False,1-hash,6,6,100.00,50.00
/folies/CC-BY-NC-SA-2.5.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-2.5.text,,,cc-by-nc-sa-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-2.5.text,,,,cc-by-nc-sa-2.5,99.79,Creative Commons Attribution Non-Commercial Share Alike License 2.5,CC-BY-NC-SA-2.5,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nc-sa/2.5/,http://creativecommons.org/licenses/by-nc-sa/2.5/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nc-sa-2.5,CC-BY-NC-SA-2.5,https://spdx.org/licenses/CC-BY-NC-SA-2.5,1,284,cc-by-nc-sa-2.5.SPDX.RULE,cc-by-nc-sa-2.5,[u'cc-by-nc-sa-2.5'],True,False,False,False,3-seq,2421,2416,99.79,100.00
/folies/CC-BY-NC-SA-2.5.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-2.5.url,,,cc-by-nc-sa-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-2.5.url,,,,cc-by-nc-sa-2.5,55.00,Creative Commons Attribution Non-Commercial Share Alike License 2.5,CC-BY-NC-SA-2.5,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nc-sa/2.5/,http://creativecommons.org/licenses/by-nc-sa/2.5/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nc-sa-2.5,CC-BY-NC-SA-2.5,https://spdx.org/licenses/CC-BY-NC-SA-2.5,1,1,cc-by-nc-sa-2.5_1.RULE,cc-by-nc-sa-2.5,[u'cc-by-nc-sa-2.5'],False,False,True,False,1-hash,10,10,100.00,55.00
/folies/CC-BY-NC-SA-3.0.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-3.0.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-3.0.shortname,,,cc-by-nc-sa-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-3.0.shortname,,,,cc-by-nc-sa-3.0,50.00,Creative Commons Attribution Non-Commercial Share Alike License 3.0,CC-BY-NC-SA-3.0,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nc-sa-3.0,CC-BY-NC-SA-3.0,https://spdx.org/licenses/CC-BY-NC-SA-3.0,1,1,spdx_license_id_cc-by-nc-sa-3.0_for_cc-by-nc-sa-3.0.RULE,cc-by-nc-sa-3.0,[u'cc-by-nc-sa-3.0'],False,False,True,False,1-hash,6,6,100.00,50.00
/folies/CC-BY-NC-SA-3.0.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-3.0.text,,,cc-by-nc-sa-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-3.0.text,,,,cc-by-nc-sa-3.0,99.85,Creative Commons Attribution Non-Commercial Share Alike License 3.0,CC-BY-NC-SA-3.0,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nc-sa-3.0,CC-BY-NC-SA-3.0,https://spdx.org/licenses/CC-BY-NC-SA-3.0,1,375,cc-by-nc-sa-3.0.LICENSE,cc-by-nc-sa-3.0,[u'cc-by-nc-sa-3.0'],True,False,False,False,3-seq,3441,3436,99.85,100.00
/folies/CC-BY-NC-SA-3.0.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-3.0.url,,,cc-by-nc-sa-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-3.0.url,,,,cc-by-nc-sa-3.0,55.00,Creative Commons Attribution Non-Commercial Share Alike License 3.0,CC-BY-NC-SA-3.0,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nc-sa-3.0,CC-BY-NC-SA-3.0,https://spdx.org/licenses/CC-BY-NC-SA-3.0,1,1,cc-by-nc-sa-3.0.RULE,cc-by-nc-sa-3.0,[u'cc-by-nc-sa-3.0'],False,False,True,False,1-hash,10,10,100.00,55.00
/folies/CC-BY-NC-SA-4.0.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-4.0.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-4.0.shortname,,,cc-by-nc-sa-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-4.0.shortname,,,,cc-by-nc-sa-4.0,50.00,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International Public License,CC-BY-NC-SA-4.0,Copyleft,False,Creative Commons,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://creativecommons.org/licenses/by-nc-sa/4.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nc-sa-4.0,CC-BY-NC-SA-4.0,https://spdx.org/licenses/CC-BY-NC-SA-4.0,1,1,spdx_license_id_cc-by-nc-sa-4.0_for_cc-by-nc-sa-4.0.RULE,cc-by-nc-sa-4.0,[u'cc-by-nc-sa-4.0'],False,False,True,False,1-hash,6,6,100.00,50.00
/folies/CC-BY-NC-SA-4.0.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-4.0.text,,,cc-by-nc-sa-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-4.0.text,,,,cc-by-nc-sa-4.0,96.99,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International Public License,CC-BY-NC-SA-4.0,Copyleft,False,Creative Commons,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://creativecommons.org/licenses/by-nc-sa/4.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nc-sa-4.0,CC-BY-NC-SA-4.0,https://spdx.org/licenses/CC-BY-NC-SA-4.0,1,105,cc-by-nc-sa-4.0.SPDX.RULE,cc-by-nc-sa-4.0,[u'cc-by-nc-sa-4.0'],False,True,False,False,3-seq,2887,2800,96.99,100.00
/folies/CC-BY-NC-SA-4.0.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-4.0.url,,,cc-by-nc-sa-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-NC-SA-4.0.url,,,,cc-by-nc-sa-4.0,50.00,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International Public License,CC-BY-NC-SA-4.0,Copyleft,False,Creative Commons,http://creativecommons.org/licenses/by-nc-sa/4.0/,http://creativecommons.org/licenses/by-nc-sa/4.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nc-sa-4.0,CC-BY-NC-SA-4.0,https://spdx.org/licenses/CC-BY-NC-SA-4.0,1,1,cc-by-nc-sa-4.0_1.RULE,cc-by-nc-sa-4.0,[u'cc-by-nc-sa-4.0'],False,False,True,False,2-aho,9,9,100.00,50.00
/folies/CC-BY-ND-1.0.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-1.0.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-1.0.shortname,,,cc-by-nd-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-1.0.shortname,,,,cc-by-nd-1.0,50.00,Creative Commons Attribution No Derivatives License 1.0,CC-BY-ND-1.0,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nd/1.0/,http://creativecommons.org/licenses/by-nd/1.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nd-1.0,CC-BY-ND-1.0,https://spdx.org/licenses/CC-BY-ND-1.0,1,1,spdx_license_id_cc-by-nd-1.0_for_cc-by-nd-1.0.RULE,cc-by-nd-1.0,[u'cc-by-nd-1.0'],False,False,True,False,1-hash,5,5,100.00,50.00
/folies/CC-BY-ND-1.0.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-1.0.text,,,cc-by-nd-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-1.0.text,,,,cc-by-nd-1.0,99.70,Creative Commons Attribution No Derivatives License 1.0,CC-BY-ND-1.0,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nd/1.0/,http://creativecommons.org/licenses/by-nd/1.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nd-1.0,CC-BY-ND-1.0,https://spdx.org/licenses/CC-BY-ND-1.0,1,205,cc-by-nd-1.0.SPDX.RULE,cc-by-nd-1.0,[u'cc-by-nd-1.0'],True,False,False,False,3-seq,1662,1657,99.70,100.00
/folies/CC-BY-ND-1.0.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-1.0.url,,,cc-by-nd-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-1.0.url,,,,cc-by-nd-1.0,50.00,Creative Commons Attribution No Derivatives License 1.0,CC-BY-ND-1.0,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nd/1.0/,http://creativecommons.org/licenses/by-nd/1.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nd-1.0,CC-BY-ND-1.0,https://spdx.org/licenses/CC-BY-ND-1.0,1,1,cc-by-nd-1.0_1.RULE,cc-by-nd-1.0,[u'cc-by-nd-1.0'],False,False,True,False,1-hash,9,9,100.00,50.00
/folies/CC-BY-ND-2.0.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-2.0.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-2.0.shortname,,,cc-by-nd-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-2.0.shortname,,,,cc-by-nd-2.0,50.00,Creative Commons Attribution No Derivatives License 2.0,CC-BY-ND-2.0,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nd/2.0/,http://creativecommons.org/licenses/by-nd/2.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nd-2.0,CC-BY-ND-2.0,https://spdx.org/licenses/CC-BY-ND-2.0,1,1,spdx_license_id_cc-by-nd-2.0_for_cc-by-nd-2.0.RULE,cc-by-nd-2.0,[u'cc-by-nd-2.0'],False,False,True,False,1-hash,5,5,100.00,50.00
/folies/CC-BY-ND-2.0.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-2.0.text,,,cc-by-nd-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-2.0.text,,,,cc-by-nd-2.0,99.73,Creative Commons Attribution No Derivatives License 2.0,CC-BY-ND-2.0,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nd/2.0/,http://creativecommons.org/licenses/by-nd/2.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nd-2.0,CC-BY-ND-2.0,https://spdx.org/licenses/CC-BY-ND-2.0,1,221,cc-by-nd-2.0.SPDX.RULE,cc-by-nd-2.0,[u'cc-by-nd-2.0'],True,False,False,False,3-seq,1843,1838,99.73,100.00
/folies/CC-BY-ND-2.0.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-2.0.url,,,cc-by-nd-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-2.0.url,,,,cc-by-nd-2.0,50.00,Creative Commons Attribution No Derivatives License 2.0,CC-BY-ND-2.0,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nd/2.0/,http://creativecommons.org/licenses/by-nd/2.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nd-2.0,CC-BY-ND-2.0,https://spdx.org/licenses/CC-BY-ND-2.0,1,1,cc-by-nd-2.0_1.RULE,cc-by-nd-2.0,[u'cc-by-nd-2.0'],False,False,True,False,1-hash,9,9,100.00,50.00
/folies/CC-BY-ND-2.5.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-2.5.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-2.5.shortname,,,cc-by-nd-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-2.5.shortname,,,,cc-by-nd-2.5,50.00,Creative Commons Attribution No Derivatives License 2.5,CC-BY-ND-2.5,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nd/2.5/,http://creativecommons.org/licenses/by-nd/2.5/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nd-2.5,CC-BY-ND-2.5,https://spdx.org/licenses/CC-BY-ND-2.5,1,1,spdx_license_id_cc-by-nd-2.5_for_cc-by-nd-2.5.RULE,cc-by-nd-2.5,[u'cc-by-nd-2.5'],False,False,True,False,1-hash,5,5,100.00,50.00
/folies/CC-BY-ND-2.5.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-2.5.text,,,cc-by-nd-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-2.5.text,,,,cc-by-nd-2.5,99.73,Creative Commons Attribution No Derivatives License 2.5,CC-BY-ND-2.5,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nd/2.5/,http://creativecommons.org/licenses/by-nd/2.5/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nd-2.5,CC-BY-ND-2.5,https://spdx.org/licenses/CC-BY-ND-2.5,1,224,cc-by-nd-2.5.SPDX.RULE,cc-by-nd-2.5,[u'cc-by-nd-2.5'],True,False,False,False,3-seq,1882,1877,99.73,100.00
/folies/CC-BY-ND-2.5.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-2.5.url,,,cc-by-nd-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-2.5.url,,,,cc-by-nd-2.5,50.00,Creative Commons Attribution No Derivatives License 2.5,CC-BY-ND-2.5,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nd/2.5/,http://creativecommons.org/licenses/by-nd/2.5/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nd-2.5,CC-BY-ND-2.5,https://spdx.org/licenses/CC-BY-ND-2.5,1,1,cc-by-nd-2.5_1.RULE,cc-by-nd-2.5,[u'cc-by-nd-2.5'],False,False,True,False,1-hash,9,9,100.00,50.00
/folies/CC-BY-ND-3.0.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-3.0.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-3.0.shortname,,,cc-by-nd-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-3.0.shortname,,,,cc-by-nd-3.0,50.00,Creative Commons Attribution No Derivatives License 3.0,CC-BY-ND-3.0,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nd/3.0/,http://creativecommons.org/licenses/by-nd/3.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nd-3.0,CC-BY-ND-3.0,https://spdx.org/licenses/CC-BY-ND-3.0,1,1,spdx_license_id_cc-by-nd-3.0_for_cc-by-nd-3.0.RULE,cc-by-nd-3.0,[u'cc-by-nd-3.0'],False,False,True,False,1-hash,5,5,100.00,50.00
/folies/CC-BY-ND-3.0.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-3.0.text,,,cc-by-nd-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-3.0.text,,,,cc-by-nd-3.0,99.82,Creative Commons Attribution No Derivatives License 3.0,CC-BY-ND-3.0,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nd/3.0/,http://creativecommons.org/licenses/by-nd/3.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nd-3.0,CC-BY-ND-3.0,https://spdx.org/licenses/CC-BY-ND-3.0,1,305,cc-by-nd-3.0.LICENSE,cc-by-nd-3.0,[u'cc-by-nd-3.0'],True,False,False,False,3-seq,2729,2724,99.82,100.00
/folies/CC-BY-ND-3.0.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-3.0.url,,,cc-by-nd-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-3.0.url,,,,cc-by-nd-3.0,50.00,Creative Commons Attribution No Derivatives License 3.0,CC-BY-ND-3.0,Free Restricted,False,Creative Commons,http://creativecommons.org/licenses/by-nd/3.0/,http://creativecommons.org/licenses/by-nd/3.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc-by-nd-3.0,CC-BY-ND-3.0,https://spdx.org/licenses/CC-BY-ND-3.0,1,1,cc-by-nd-3.0_1.RULE,cc-by-nd-3.0,[u'cc-by-nd-3.0'],False,False,True,False,1-hash,9,9,100.00,50.00
/folies/CC-BY-ND-4.0.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/CC-BY-ND-4.0.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
